ASV_ID	Phylum	Class	Order	Family	Genus	Species	pct_identity	status	records	selected_level	BIN	flags	Original_OTU_Count
fcf0321625c9a5e436afed890addca7f	Arthropoda	Insecta	Coleoptera				88.438	public	3	Order		2	1
64b4ba51ebffdbcee04a5f10934fb9d0	Arthropoda	Insecta	Hymenoptera				86.392	public	1	Order		4	1
9181b39257657039d4d85e58b7edf79e	Arthropoda	Insecta	Hemiptera				85.849	public	2	Order		1--2	1
b341a27166ca53e9f6d1aa3b5a02c163	Arthropoda	Collembola	Neelipleona	Neelidae	Megalothorax	Megalothorax perspicillum	99.686	public	1	Species	BOLD:AFS8798	4	1
ca6ef51fadf9f7586a8e4d6400517e7f	Arthropoda	Insecta	Hymenoptera				87.22	public	1	Order		4	1
2b71dcb055140339ac02855bf00e0f85	Arthropoda	Insecta	Hymenoptera	Tenthredinidae			92.188	public	2	Family		1	1
43d21d7599f437fac08a2bc54a9df112	Arthropoda	Insecta	Lepidoptera				85.981	public	1	Order		1--4	1
0c4ca3c5f1a9e36dd36fbd598b5e2ca6	Arthropoda	Diplopoda	Julida	Julidae			93.417	public	2	Family			1
ea0727c50cd50669eb6b00feb697e234	Arthropoda	Collembola	Entomobryomorpha	Lepidocyrtidae	Lepidocyrtus		100.0	public	14	Genus			1
0f399e708a59467a7d85cead1848f9e1	Arthropoda	Insecta	Hymenoptera				86.562	public	1	Order		2--4	1
b62cb9102693a0dc3ad331cb90b98ac0	Arthropoda	Insecta	Lepidoptera				85.304	public	1	Order		1--4	1
949caeec14e065c4c60534d07cad0d7a	Arthropoda	Insecta	Hymenoptera				86.25	public	1	Order		2--4	1
37f8d60d187273a913417183e88de02b	Arthropoda	Insecta	Lepidoptera	Gracillariidae			90.625	public	1	Family		1--4	1
5bb1d347d18e4d6798eff952fb193cd7	Arthropoda	Insecta	Lepidoptera				86.25	public	1	Order		1--4	1
50a6c59123e810326135260be7e100df	Arthropoda	Insecta	Hemiptera				85.266	public	2	Order		1--2	1
f07b28a4e7e3a2be3a6bb70617b5f0ca	Arthropoda	Insecta	Hemiptera				89.623	public	2	Order		1--2	1
abe93d2114c00f1ff46cea480bf3824f	Arthropoda	Copepoda	Calanoida				89.073	public	1	Order		4	1
924931b7c31fd7ff2b1e78b57e083651	Arthropoda	Insecta	Lepidoptera				85.809	public	1	Order		1--2--4	1
f1e2d76a6568945a26e953b9a87f9e90	Arthropoda	Insecta	Lepidoptera				85.577	public	1	Order		1--4	1
414ec2b21d93d468d9ac34e42549aba4	Arthropoda	Insecta	Hemiptera				85.22	public	2	Order		1--2	1
a3904a0aef6699d6527efb0bb5d544d4	Arthropoda	Collembola	Entomobryomorpha				85.479	public	1	Order		1--4	1
65cd67ef4caf90cbe4f206918c4042d2	Arthropoda	Insecta	Hemiptera				85.22	public	2	Order		1--2	1
051d5101789b0ccbe4c05902cdae16de	Arthropoda	Insecta	Lepidoptera				88.438	public	1	Order		1--4	1
33d4f817a5d48799155f6428519aa09c	Arthropoda	Insecta	Hymenoptera				86.293	public	1	Order		2--4	1
76415fdaa24125292180ffd0de8daa1f	Arthropoda	Insecta	Hymenoptera				87.107	public	1	Order		2--4	1
bb9cee0d01e0803569c5b5827b53dfbd	Arthropoda	Insecta	Hemiptera	Miridae			91.195	public	2	Family		1	1
211ef5555f490e67a738fd6faf2944b7	Arthropoda	Insecta	Hemiptera				85.577	public	2	Order		1--2	1
66eb21cf02850d761027f92641c1385b	Arthropoda	Insecta	Hemiptera				85.577	public	2	Order		1--2	1
a020b64272ad8ed2f1f52376021e138e	Arthropoda	Insecta	Hemiptera	Miridae	Phytocoris		100.0	public	2	Genus		1	1
0302d20af2578a51388a146926a6e8d5	Arthropoda	Insecta	Hymenoptera				87.147	public	1	Order		4	1
b2ca31a787f265bf2049dc404550035c	Arthropoda	Insecta	Hymenoptera				89.028	public	1	Order		4	1
d10222677ed3fafbfcf62139a75ac9f1	Arthropoda	Insecta	Lepidoptera				85.39	public	1	Order		4	1
40ce9ffe0fed9b3079adef23116a5ad9	Arthropoda	Insecta	Hymenoptera	Tenthredinidae			92.5	public	2	Family		1	1
0d08fe1741aaf21e531ac43a51ff970f	Arthropoda	Collembola	Entomobryomorpha				86.885	public	93	Order		2	1
1a295b5b6d80886cfedfca0b6063f477	Arthropoda	Insecta	Lepidoptera				87.188	public	1	Order		1--4	1
8580d4e55a58a333755d15f2da6e05db	Arthropoda	Insecta	Lepidoptera				85.938	public	1	Order		1--2--4	1
e0fdb9a158cf15162b4085a293ced592	Arthropoda	Insecta	Lepidoptera	Gracillariidae			92.5	public	1	Family		1--4	1
b2a1c94696ec433238d83d382d908b35	Arthropoda	Insecta	Hymenoptera				85.668	public	1	Order		2--4	1
50249c44153fd9ae79cd4591cc2cb951	Arthropoda	Insecta	Hymenoptera	Formicidae	Solenopsis	Solenopsis fugax	100.0	public	16	Species	BOLD:AAU1369;BOLD:ADX2878;BOLD:AEL6530;BOLD:AEK2690;BOLD:AED9635;BOLD:ADJ4796	5	1
78db0595a112c42bd1d81533edaf57d9	Arthropoda	Insecta	Lepidoptera				85.625	public	1	Order		1--4	1
62443d38b1e5c10949bffa5d9de67f67	Arthropoda	Insecta	Lepidoptera				85.58	public	1	Order		1--4	1
abb5e06fce66ceaf2107860a31f45ce9	Arthropoda	Insecta	Lepidoptera				89.744	public	1	Order		1--4	1
a34715d5878bfe993e4709da622ba065	Arthropoda	Insecta	Hemiptera				85.577	public	2	Order		1--2	1
bd4ea40435ed517f385a717d5faee421	Arthropoda	Insecta	Lepidoptera				85.256	public	1	Order		1--4	1
aba6aef24992e3bf630bf63fd4c9bdcf	Arthropoda	Insecta	Coleoptera				87.077	public	2	Order		2	1
aac5ef99d0e8e59ecf659dda2a523fac	Arthropoda	Insecta	Lepidoptera				86.859	public	1	Order		1--2--4	1
c6afe404e12d8df0e49b8238ebcfd1bd	Arthropoda	Insecta	Hemiptera				85.849	public	2	Order		1--2	1
ff0c72a16bc615fe9047b4acacc7901f	Arthropoda	Insecta	Lepidoptera				86.834	public	1	Order		1--4	1
2782ceec1ee5307a0f5676490a1cc5f9	Arthropoda	Insecta	Hemiptera	Miridae			91.195	public	2	Family		1	1
b95fcb3a24fb5d384ebf7ee01f570754	Arthropoda	Insecta	Hemiptera	Miridae			91.195	public	2	Family		1	1
a2e0f7fd92adc87c715938092c23fdf1	Arthropoda	Insecta	Hymenoptera				86.164	public	1	Order		4	1
e3bad1fb89622f590fa88d5a3fbd04a9	Arthropoda	Insecta	Coleoptera	Curculionidae	Sitona	Sitona hispidulus	100.0	public	76	Species	BOLD:AAH0130		1
87738f9582185d0171e5b467fc457269	Arthropoda	Insecta	Lepidoptera				85.197	public	1	Order		1--4	1
e9292794fa299ac4f3dbc9b11c0218bf	Arthropoda	Insecta	Hymenoptera				85.981	public	1	Order		2--4	1
920ad6d26ae0e928f976f5a6b8dd015b	Arthropoda	Collembola	Poduromorpha	Onychiuridae	Thalassaphorura	Thalassaphorura udhagaiensis	99.689	public	1	Species	BOLD:AAH3270	2--4	1
886756acc3b97651b8273e9120c0c432	Arthropoda	Insecta	Hemiptera				85.312	public	2	Order		1--2	1
eaab59608229fbe32111e8e9f4ff5d4b	Arthropoda	Collembola	Entomobryomorpha				85.43	public	1	Order		1--4	1
4a10eb2eee9da96d0b72eb3114743a73	Arthropoda	Insecta	Lepidoptera				85.714	public	1	Order		1--4	1
89d351008c2a5cdbc72824d6807a9d0d	Arthropoda	Insecta	Lepidoptera	Gracillariidae			91.589	public	1	Family		1--2--4	1
d54389b28e5e255f0237abb9b71a87df	Arthropoda	Arachnida	Trombidiformes				87.461	public	52	Order			1
3fcaa8f0be2f16bf195fd49b9455c3d1	Arthropoda	Insecta	Hemiptera				85.22	public	2	Order		1--2	1
21747b737b22d642e88ab38e73ec6cd0	Arthropoda	Insecta	Hymenoptera				88.179	public	1	Order		4	1
cf41cd7a1e023755167e414d5a87387b	Arthropoda	Insecta	Hemiptera				85.902	public	2	Order		1--2	1
fbf1557044676f8e1e95f2f7156731cd	Arthropoda	Insecta	Lepidoptera				85.05	public	1	Order		1--4	1
aa236465d230de8f19d53744806acf9f	Arthropoda	Insecta	Lepidoptera				88.715	public	1	Order		1--4	1
cf0ff49aede35e98228ba1bb14d5ee3e	Arthropoda	Insecta	Hymenoptera				86.646	public	1	Order		4	1
a5ed56feb34024bb748bf755ffb9486f	Arthropoda	Arachnida	Trombidiformes				89.404	public	95	Order		2	1
1296ae9d39e2f66779e44dc4d0331fb7	Arthropoda	Arachnida	Sarcoptiformes	Oppiidae			99.003	public	8	Family			1
796d4863b054059d30a2d1ea4fe92afb	Arthropoda	Insecta	Hymenoptera				85.312	public	1	Order		4	1
c04f11164abb56f184341bf6b34c0691	Arthropoda	Insecta	Lepidoptera				87.147	public	1	Order		1--4	1
43f96396c52ae5e735c0beb46b6ccf5c	Arthropoda	Insecta	Hymenoptera				85.987	public	1	Order		2--4	1
8f541f8763fff14efa431e0cf122af9a	Arthropoda	Collembola	Entomobryomorpha				85.535	public	2	Order			1
2251d3d8a5b34e744f46864ab59aa482	Arthropoda	Insecta	Lepidoptera				86.875	public	2	Order		1	1
306255ab14a6fade850adc746641022a	Arthropoda	Insecta	Coleoptera				88.0	public	2	Order		2	1
f701933052f988104fe33627178627ef	Arthropoda	Collembola	Poduromorpha	Tullbergiidae			92.771	public	5	Family			1
516ff828c2883df823baa33310931018	Arthropoda	Insecta	Diptera	Cecidomyiidae	Dasineura		97.656	public	1	Genus		1--4	1
30a3aa15aa8053df75a7eef65cb3e6a3	Arthropoda	Diplopoda	Julida	Julidae			94.357	public	2	Family			1
587c88a209d79e7d2f126a3fd659676a	Arthropoda	Insecta	Hymenoptera				87.188	public	1	Order		2--4	1
0db4351b3c75ee83ce0b25066cec1fe8	Arthropoda	Insecta	Hemiptera				85.574	public	2	Order		1--2	1
bf6782def3f4d272a08adbe39681cf97	Arthropoda	Insecta	Lepidoptera				85.625	public	1	Order		1--4	1
1fe0913e5db4045d8c11dcef6cbaf64e	Arthropoda	Insecta	Hymenoptera				89.342	public	1	Order		2--4	1
53dce61ca59525c7a3a2c1d27d5e6ba0	Arthropoda	Insecta	Hymenoptera				88.401	public	1	Order		4	1
cbcfa9925a30a78f2681c16a2d056080	Arthropoda	Insecta	Hemiptera				86.349	public	2	Order		1--2	1
6953651b76211c5fdd9bcc0f3265c4a3	Arthropoda	Copepoda	Calanoida				85.404	public	1	Order		4	1
db37286bbf65c53dda7ec9f9d7b0eb9d	Arthropoda	Insecta	Hymenoptera				87.188	public	1	Order		2--4	1
3a66d49f401d3d83c48ac7037c38279a	Arthropoda	Insecta	Hymenoptera				85.0	public	1	Order		4	1
34479e827dd2cf6d78b0097bb92c81f6	Arthropoda	Insecta	Hymenoptera				87.227	public	1	Order		4	1
7f0d2266ee281c6641629258a4ca3e3c	Arthropoda	Insecta	Lepidoptera				87.5	public	1	Order		1--4	1
0384676a4e1361a1a5315ae214428577	Arthropoda	Insecta	Hemiptera				86.164	public	2	Order		1--2	1
51f6c8c46081dcd255379e423fff93b8	Arthropoda	Insecta	Hymenoptera				85.0	public	1	Order		4	1
936e193457eb315f8832e13042aaae71	Arthropoda	Arachnida	Sarcoptiformes	Nanorchestidae	Nanorchestes		100.0	public	1	Genus			1
0c8fc1410c9779176ec36e6108287805	Arthropoda	Insecta	Hymenoptera				85.893	public	1	Order		4	1
b240ac96549090f1878f864fee782495	Arthropoda	Insecta	Hymenoptera				85.58	public	1	Order		4	1
8926f72e3fd6b845516670850ffc8a78	Arthropoda	Copepoda	Calanoida				86.293	public	1	Order		4	1
1bdd9eceb59ad26bc5616d4dd2166a56	Arthropoda	Insecta	Lepidoptera				89.028	public	1	Order		1--4	1
a870c0a74862b064d8e7796baeb1f7ec	Arthropoda	Arachnida	Trombidiformes	Tydeidae			90.0	public	1	Family		1--4	1
560166d0a463cec309a621527f812026	Arthropoda	Collembola	Entomobryomorpha	Lepidocyrtidae	Lepidocyrtus		99.686	public	14	Genus			1
d2a138a57da3189d69dcfafb98e47a71	Arthropoda	Insecta	Hymenoptera				85.981	public	1	Order		4	1
50cdc904bd10adf84e22780680f72230	Arthropoda	Insecta	Hymenoptera				89.028	public	1	Order		2--4	1
9aef630441da39012f2166c8ddd95aaa	Arthropoda	Insecta	Hemiptera				87.213	public	2	Order		1--2	1
e342393b714dfd2ec5e3e9ea10f5c513	Arthropoda	Insecta	Lepidoptera				86.293	public	1	Order		1--4	1
0b1a710d2f6b34ddf935be3ec67d9af2	Arthropoda	Insecta	Hymenoptera				87.107	public	1	Order		2--4	1
4cd9ff25f627980baf6377ebe3f4b7f5	Arthropoda	Insecta	Hymenoptera	Tenthredinidae			95.938	public	2	Family		1	1
f8b663e05464ca6cb26874c6fe29b323	Arthropoda	Insecta	Hymenoptera				85.266	public	1	Order		2--4	1
ba11537ab960d073f43641a73a5ed8f3	Arthropoda	Collembola	Entomobryomorpha	Lepidocyrtidae	Lepidocyrtus		100.0	public	14	Genus			1
fc830b5b3d3601abb28baeab89ce5ce1	Arthropoda	Insecta	Lepidoptera				85.981	public	1	Order		1--4	1
7e68450d2ebe1f059c5a5d18fc5464e8	Arthropoda	Insecta	Lepidoptera				86.293	public	1	Order		1--4	1
0389fefd39902d2efdf72daa27a539f4	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Longitarsus	Longitarsus luridus	100.0	public	90	Species	BOLD:AAP8332	2	1
5650fc024b484f4c55c2095953349c5f	Arthropoda	Insecta	Lepidoptera				89.355	public	1	Order		1--4	1
2526e7ccfad2edcea424de687625b78e	Arthropoda	Insecta	Lepidoptera				87.859	public	1	Order		1--4	1
7244597b71dcc340cb8c7b477afdd720	Arthropoda	Insecta	Hemiptera				87.382	public	2	Order		1--2	1
009426953e006c0cb0ca6a720925c3c6	Arthropoda	Insecta	Lepidoptera				86.293	public	1	Order		1--4	1
f6703f321f83381cd5a16f46789a9004	Arthropoda	Insecta	Hymenoptera				86.164	public	1	Order		2--4	1
0d9b8d7bde71ad11c9a952d0e2ea7c27	Arthropoda	Insecta	Hymenoptera				86.792	public	1	Order		2--4	1
d2ee079a62db183640e51c1b2f36e35a	Arthropoda	Collembola	Entomobryomorpha	Entomobryidae	Coecobrya		97.473	public	3	Genus			1
9acdd7caa6ba70ae8f4f5e938f0aad39	Arthropoda	Insecta	Diptera	Cecidomyiidae	Dasineura		96.875	public	1	Genus		1--4	1
a1031124be52b7d5d0689fe74c84f1d7	Arthropoda	Collembola	Entomobryomorpha				86.971	public	87	Order		2	1
2aeb6fecadfb6a6bd83a85ace3376c21	Arthropoda	Insecta	Lepidoptera				87.539	public	1	Order		1--4	1
d20988cda4b556cb9714a9ba7b4bfe3c	Arthropoda	Insecta	Hymenoptera	Tenthredinidae			93.125	public	2	Family		1	1
3e88d5576d4452560c2dd1f78ebd48aa	Arthropoda	Insecta	Lepidoptera				85.312	public	1	Order		1--4	1
4b0f18c4b965aa0fc2ef55f677a80fc1	Arthropoda	Copepoda	Calanoida				85.404	public	1	Order		4	1
715b782940c35f1d37c7291fd43691da	Arthropoda	Diplopoda	Julida	Julidae			93.103	public	2	Family			1
5ad7c46be86743a2957da254bcae32c2	Arthropoda	Copepoda	Calanoida				88.742	public	1	Order		4	1
ed3a675fc46950e1200410ae524dc50d	Arthropoda	Insecta	Coleoptera	Carabidae	Oreonebria	Oreonebria ligurica	98.496	public	1	Species	BOLD:AGO6385	4	1
035999c40d54ca8c4e1dc72e73a4f0dc	Arthropoda	Insecta	Hemiptera				85.574	public	2	Order		1--2	1
b56ec8dbf6bee58764e007a939372618	Arthropoda	Insecta	Hymenoptera				85.032	public	1	Order		4	1
ef2c6d131ba5e6cbb4ba80f6b715d571	Arthropoda	Insecta	Hymenoptera				87.107	public	1	Order		2--4	1
90de1d497d2fa4a764e8d058054c899c	Arthropoda	Insecta	Lepidoptera				85.809	public	1	Order		1--2--4	1
2a24d20ce8770807f31197635e0fad95	Arthropoda	Copepoda	Calanoida				85.762	public	1	Order		4	1
cebca3f032a3858ccfd7a63ac1d45b0b	Arthropoda	Insecta	Lepidoptera				85.479	public	1	Order		1--2--4	1
d58241afe1508b038228796c09a693e1	Arthropoda	Arachnida	Mesostigmata	Pachylaelapidae	Pachylaelaps		100.0	public	4	Genus			1
77c9d37ee286fdaf22e183168f4f016f	Arthropoda	Insecta	Lepidoptera				85.714	public	2	Order		1--2	1
54ec7bdf0620d7e63b97c9cc93c6238e	Arthropoda	Insecta	Hemiptera	Miridae			91.167	public	2	Family		1	1
f2ca7ce7549bf4282705e494fd1a33ad	Arthropoda	Insecta	Lepidoptera				86.495	public	1	Order		1--4	1
f7e53c27b91eaf1918182bc072700c46	Arthropoda	Insecta	Hymenoptera	Tenthredinidae			93.125	public	2	Family		1	1
4cefb750a4ad5d50060f846821f52d9f	Arthropoda	Insecta	Diptera	Mycetophilidae			90.756	public	1	Family		1--4	1
ce923ee8816585c319dfa7bc9df550c1	Arthropoda	Insecta	Hymenoptera	Tenthredinidae			91.875	public	2	Family		1	1
4ba09d503a69bc99b6e56e5f0525d602	Arthropoda	Insecta	Hemiptera				86.129	public	2	Order		1--2	1
e941efb9d9f276f6513126f67da5d57d	Arthropoda	Insecta	Hymenoptera				85.809	public	1	Order		2--4	1
eb6e1f2aee5b375d96aa7653faea51ef	Arthropoda	Insecta	Hemiptera				87.255	public	2	Order		1--2	1
3b99fb03b6258dcfc44e467b28724bf2	Arthropoda	Insecta	Hemiptera	Miridae			91.167	public	2	Family		1	1
ffc438a903285eddd8fb889fb7ae74d9	Arthropoda	Insecta	Hemiptera				86.581	public	2	Order		1--2	1
6a66e84eb03cc1fa37df1d7b362e9dd4	Arthropoda	Copepoda	Calanoida				85.494	public	1	Order		4	1
b552a367cea6b18b0225d2d9764d6115	Arthropoda	Insecta	Lepidoptera				85.526	public	1	Order		1--4	1
126bdc594971bd62ad6d83d823ce4c78	Arthropoda	Insecta	Lepidoptera				85.484	public	1	Order		1--4	1
a8ac9bb68c31313f453bea0b5114c6dc	Arthropoda	Diplopoda	Julida				88.82	public	2	Order			1
61ae4723cd2347138bc7e08cb13c2b38	Arthropoda	Arachnida	Mesostigmata	Rhodacaridae	Rhodacarellus		95.397	public	4	Genus			1
4b2e805eeacc847206e2839ea992043c	Arthropoda	Arachnida	Araneae				85.849	public	1	Order		4	1
239864b196bc9659d42e869cdce719b5	Arthropoda	Insecta	Lepidoptera				89.969	public	1	Order		1--4	1
8f3150d9c0b016463d53265ee00526cd	Arthropoda	Collembola	Entomobryomorpha	Isotomidae	Parisotoma		100.0	public	88	Genus			1
07ee22782ee10b26656381a6af9514c6	Arthropoda	Insecta	Hymenoptera				87.147	public	1	Order		4	1
afee97186aed3599a197e4458a74b867	Arthropoda	Insecta	Lepidoptera				85.623	public	1	Order		1--4	1
badf2e5ce6ec44b4a92ca51d250fc3fc	Arthropoda	Insecta	Hymenoptera				87.5	public	1	Order		2--4	1
ac82ad2f47a8d0eb6541200f7c8b5177	Arthropoda	Insecta	Hymenoptera				86.875	public	1	Order		2--4	1
68616785da7112f39f37d4b1b4ada42d	Arthropoda	Insecta	Diptera	Cecidomyiidae	Dasineura		98.333	public	1	Genus		1--4	1
f0f2835955f06256b067dd62e7fb51c5	Arthropoda	Insecta	Hymenoptera				86.207	public	1	Order		4	1
3c29e57503ca6f5628f7ce86040ced74	Arthropoda	Insecta	Diptera	Cecidomyiidae	Dasineura		98.438	public	1	Genus		1--4	1
a127fe7911abfaa697ad78028f2b23a5	Arthropoda	Insecta	Hymenoptera				86.834	public	1	Order		4	1
b44f02b8130ad32c03feaf22eb380def	Arthropoda	Insecta	Coleoptera				89.538	public	4	Order		2	1
29c65048938acedc35b4a193ca5d7c49	Arthropoda	Insecta	Lepidoptera				86.293	public	1	Order		1--4	1
10323aa1d344b949e7443c4d6091d4eb	Arthropoda	Arachnida	Trombidiformes	Tydeidae	Microtydeus		98.746	public	1	Genus		1--4	1
f07a8e64777a518fd88bf7584b5bc72a	Arthropoda	Insecta	Lepidoptera				89.028	public	1	Order		1--4	1
ecc66be1fb4ba2d9ebdb32447cda73ca	Arthropoda	Copepoda	Calanoida				85.714	public	1	Order		4	1
3a235ba687e4ac9a8ffcdcceb0aefdfe	Arthropoda	Insecta	Hymenoptera				86.139	public	1	Order		2--4	1
31634c2667d3420e72c1a813c97f71a3	Arthropoda	Insecta	Hymenoptera				87.5	public	1	Order		2--4	1
fb76d63a7e3c8c372ff58025e24e60e4	Arthropoda	Arachnida	Mesostigmata	Veigaiidae	Veigaia		99.669	public	9	Genus			1
663bbf5c7c7154d54f1ab0b8ce8dadea	Arthropoda	Insecta	Diptera	Cecidomyiidae	Dasineura		97.619	public	1	Genus		1--4	1
9125af923a0f61b97fc44fa0d979e532	Arthropoda	Insecta	Hemiptera				85.849	public	2	Order		1--2	1
c7c05fbe42c2d35175d2a28cf52eb0cf	Arthropoda	Insecta	Hymenoptera				87.5	public	1	Order		4	1
1344eef6fcd1dbd12a8c58e5fca9d689	Arthropoda	Insecta	Coleoptera	Cantharidae			90.462	public	1	Family		2	1
a370bf6dec13a8856b99016cce059d34	Arthropoda	Insecta	Hymenoptera				86.52	public	1	Order		4	1
fe2a54a023d847288cf7adb8167eda40	Arthropoda	Insecta	Diptera				85.149	public	14	Order		2	1
8f94c38f42348ab9342487893e9bc05b	Arthropoda	Insecta	Lepidoptera				85.256	public	1	Order		1--4	1
0f124de0aad3fce0d1df0c6034c985d7	Arthropoda	Insecta	Diptera	Cecidomyiidae	Dasineura		97.656	public	1	Genus		1--4	1
e61c167fe9b18a127a1cf94852b3e552	Arthropoda	Insecta	Lepidoptera				85.256	public	1	Order		1--4	1
73fc97ce9aa94562cc25156b3348512a	Arthropoda	Arachnida	Trombidiformes	Tydeidae			100.0	public	9	Family		1	1
523e70f7915301e70b63c436caa1fb07	Arthropoda	Insecta	Hemiptera				89.59	public	2	Order		1--2	1
670993726069db7b9317aa99f071839f	Arthropoda	Arachnida	Mesostigmata	Veigaiidae	Veigaia		100.0	public	5	Genus			1
586f73169b26610b4f1b23d3db47eded	Arthropoda	Insecta	Hymenoptera				86.875	public	1	Order		4	1
43e1ebd12043f2bd716982ebfab669f0	Arthropoda	Arachnida	Sarcoptiformes	Oppiidae			99.007	public	8	Family			1
951ba2dffd1733d2ba538b37199f180d	Arthropoda	Insecta	Diptera	Cecidomyiidae	Dasineura		98.333	public	1	Genus		1--4	1
d0e026fbf3e45239b7ec0624c73edd9d	Arthropoda	Copepoda	Calanoida				85.67	public	1	Order		4	1
0d4b6fed40e206a255718722510830fd	Arthropoda	Copepoda	Calanoida				89.073	public	1	Order		4	1
84d97b5989e55ff29fafd8a2febfcd61	Arthropoda	Insecta	Lepidoptera				89.423	public	1	Order		1--4	1
641a9fdb1981a0c9f07bb26d6c82b7b8	Arthropoda	Insecta	Hemiptera	Miridae	Phytocoris		100.0	public	2	Genus		1	1
